22.8000000001,1.3
23.1000000001,2.3
23.2000000001,3.3
23.5500000001,4.3
23.8000000001,5.3
24.9500000001,6.3
26.6000000001,7.3
26.8500000001,8.3
29.1500000001,9.3
30.4000000001,10.3
22.7500000001,1.36
22.9500000001,2.36
23.1500000001,3.36
23.3000000001,4.36
24.0500000001,5.36
24.8500000001,6.36
25.6500000001,7.36
28.5500000001,8.36
28.5500000001,9.36
22.8000000001,1.42
23.0500000001,2.42
23.0500000001,3.42
23.6000000001,4.42
23.8500000001,5.42
24.8000000001,6.42
25.6000000001,7.42
27.2000000001,8.42
28.7500000001,9.42
23.1000000001,1.48
23.2500000001,2.48
23.2000000001,3.48
23.3000000001,4.48
24.1500000001,5.48
24.7500000001,6.48
25.6000000001,7.48
27.4500000001,8.48
28.5500000001,9.48
22.8000000001,1.54
23.0500000001,2.54
23.2500000001,3.54
23.5500000001,4.54
24.2000000001,5.54
25.0000000001,6.54
25.4500000001,7.54
27.4500000001,8.54
29.9000000001,9.54
22.5000000001,1.6
22.6000000001,2.6
23.2000000001,3.6
23.3500000001,4.6
24.1000000001,5.6
25.0000000001,6.6
25.7000000001,7.6
27.2500000001,8.6
30.0000000001,9.6
22.3000000001,1.66
23.0000000001,2.66
23.1000000001,3.66
23.3000000001,4.66
23.9500000001,5.66
24.8000000001,6.66
25.9000000001,7.66
27.1500000001,8.66
28.8500000001,9.66
30.4500000001,10.66
22.8000000001,1.72
23.0500000001,2.72
23.2000000001,3.72
23.4000000001,4.72
23.9000000001,5.72
24.8500000001,6.72
25.9000000001,7.72
27.4500000001,8.72
29.3000000001,9.72
22.8000000001,1.78
23.3000000001,2.78
23.2500000001,3.78
23.3500000001,4.78
24.0500000001,5.78
24.7000000001,6.78
25.7500000001,7.78
27.1000000001,8.78
29.9000000001,9.78
22.8000000001,1.84
23.2500000001,2.84
23.1500000001,3.84
23.5000000001,4.84
23.8500000001,5.84
24.8000000001,6.84
25.9500000001,7.84
27.5500000001,8.84
29.5000000001,9.84
34.0000000001,10.84
