"Duration","0.00165","","0.0033","","0.0066","","0.0099","","0.0132","","0.0264",""
53,0.32,0.47609522857,0.84,0.374165738677,1.0,0.0,0.92,0.276887462097,0.92,0.276887462097,1.0,0.0
54,0.36,0.489897948557,0.92,0.276887462097,0.96,0.2,0.92,0.276887462097,0.92,0.276887462097,1.0,0.0
55,0.36,0.489897948557,0.76,0.435889894354,1.0,0.0,0.96,0.2,0.76,0.435889894354,0.96,0.2
56,0.4,0.5,0.88,0.331662479036,1.0,0.0,0.92,0.276887462097,0.64,0.489897948557,1.0,0.0
57,0.28,0.458257569496,0.8,0.408248290464,1.0,0.0,0.96,0.2,0.68,0.47609522857,1.0,0.0
58,0.28,0.458257569496,0.84,0.374165738677,0.96,0.2,0.92,0.276887462097,0.6,0.5,1.0,0.0
59,0.28,0.458257569496,0.88,0.331662479036,0.96,0.2,0.96,0.2,0.68,0.47609522857,1.0,0.0
60,0.24,0.435889894354,0.84,0.374165738677,1.0,0.0,0.84,0.374165738677,0.8,0.408248290464,0.96,0.2
61,0.24,0.435889894354,0.88,0.331662479036,1.0,0.0,0.96,0.2,0.68,0.47609522857,0.96,0.2
62,0.32,0.47609522857,0.76,0.435889894354,1.0,0.0,1.0,0.0,0.64,0.489897948557,0.96,0.2
63,0.08,0.276887462097,0.88,0.331662479036,1.0,0.0,0.96,0.2,0.64,0.489897948557,1.0,0.0
64,0.24,0.435889894354,0.8,0.408248290464,0.96,0.2,0.96,0.2,0.56,0.506622805119,1.0,0.0
65,0.2,0.408248290464,0.76,0.435889894354,1.0,0.0,1.0,0.0,0.68,0.47609522857,0.92,0.276887462097
66,0.08,0.276887462097,0.76,0.435889894354,1.0,0.0,0.92,0.276887462097,0.68,0.47609522857,1.0,0.0
67,0.24,0.435889894354,0.76,0.435889894354,1.0,0.0,0.88,0.331662479036,0.72,0.458257569496,0.96,0.2
68,0.08,0.276887462097,0.76,0.435889894354,0.96,0.2,0.96,0.2,0.6,0.5,1.0,0.0
69,0.12,0.331662479036,0.6,0.5,0.92,0.276887462097,0.92,0.276887462097,0.64,0.489897948557,1.0,0.0
70,0.32,0.47609522857,0.8,0.408248290464,0.96,0.2,0.92,0.276887462097,0.6,0.5,0.96,0.2
71,0.12,0.331662479036,0.84,0.374165738677,1.0,0.0,0.92,0.276887462097,0.48,0.509901951359,0.96,0.2
72,0.32,0.47609522857,0.68,0.47609522857,1.0,0.0,0.84,0.374165738677,0.44,0.506622805119,1.0,0.0
73,0.2,0.408248290464,0.84,0.374165738677,1.0,0.0,0.96,0.2,0.52,0.509901951359,1.0,0.0
74,0.08,0.276887462097,0.72,0.458257569496,1.0,0.0,0.84,0.374165738677,0.6,0.5,1.0,0.0
75,0.08,0.276887462097,0.64,0.489897948557,0.96,0.2,0.88,0.331662479036,0.52,0.509901951359,0.92,0.276887462097
76,0.12,0.331662479036,0.84,0.374165738677,1.0,0.0,0.96,0.2,0.72,0.458257569496,1.0,0.0
77,0.12,0.331662479036,0.76,0.435889894354,1.0,0.0,0.88,0.331662479036,0.44,0.506622805119,1.0,0.0
78,0.16,0.374165738677,0.84,0.374165738677,1.0,0.0,0.92,0.276887462097,0.6,0.5,1.0,0.0
79,0.12,0.331662479036,0.6,0.5,1.0,0.0,0.92,0.276887462097,0.6,0.5,0.84,0.374165738677
80,0.16,0.374165738677,0.8,0.408248290464,1.0,0.0,0.92,0.276887462097,0.36,0.489897948557,0.92,0.276887462097
81,0.12,0.331662479036,0.84,0.374165738677,1.0,0.0,0.92,0.276887462097,0.36,0.489897948557,0.92,0.276887462097
82,0.16,0.374165738677,0.6,0.5,1.0,0.0,0.8,0.408248290464,0.44,0.506622805119,1.0,0.0
83,0.32,0.47609522857,0.64,0.489897948557,1.0,0.0,0.88,0.331662479036,0.56,0.506622805119,0.92,0.276887462097
84,0.04,0.2,0.64,0.489897948557,1.0,0.0,0.88,0.331662479036,0.56,0.506622805119,1.0,0.0
85,0.2,0.408248290464,0.6,0.5,1.0,0.0,0.8,0.408248290464,0.56,0.506622805119,1.0,0.0
86,0.32,0.47609522857,0.6,0.5,1.0,0.0,0.8,0.408248290464,0.52,0.509901951359,0.96,0.2
87,0.12,0.331662479036,0.6,0.5,1.0,0.0,0.8,0.408248290464,0.56,0.506622805119,0.92,0.276887462097
88,0.16,0.374165738677,0.68,0.47609522857,0.96,0.2,0.8,0.408248290464,0.36,0.489897948557,1.0,0.0
89,0.24,0.435889894354,0.68,0.47609522857,0.96,0.2,0.76,0.435889894354,0.52,0.509901951359,0.92,0.276887462097
90,0.12,0.331662479036,0.8,0.408248290464,1.0,0.0,0.88,0.331662479036,0.36,0.489897948557,1.0,0.0
91,0.04,0.2,0.64,0.489897948557,1.0,0.0,0.76,0.435889894354,0.44,0.506622805119,1.0,0.0
92,0.08,0.276887462097,0.56,0.506622805119,1.0,0.0,0.88,0.331662479036,0.6,0.5,0.96,0.2
93,0.12,0.331662479036,0.6,0.5,0.96,0.2,0.8,0.408248290464,0.48,0.509901951359,1.0,0.0
94,0.08,0.276887462097,0.56,0.506622805119,0.96,0.2,0.84,0.374165738677,0.36,0.489897948557,1.0,0.0
95,0.08,0.276887462097,0.6,0.5,1.0,0.0,0.72,0.458257569496,0.56,0.506622805119,1.0,0.0
96,0.28,0.458257569496,0.56,0.506622805119,1.0,0.0,0.8,0.408248290464,0.4,0.5,1.0,0.0
97,0.12,0.331662479036,0.48,0.509901951359,1.0,0.0,0.88,0.331662479036,0.32,0.47609522857,0.92,0.276887462097
98,0.16,0.374165738677,0.4,0.5,1.0,0.0,0.8,0.408248290464,0.32,0.47609522857,1.0,0.0
99,0.08,0.276887462097,0.48,0.509901951359,1.0,0.0,0.8,0.408248290464,0.44,0.506622805119,0.96,0.2
102,0.16,0.374165738677,0.52,0.509901951359,1.0,0.0,0.88,0.331662479036,0.52,0.509901951359,0.96,0.2
104,0.12,0.331662479036,0.72,0.458257569496,1.0,0.0,0.88,0.331662479036,0.44,0.506622805119,0.96,0.2
106,0.04,0.2,0.48,0.509901951359,1.0,0.0,0.84,0.374165738677,0.32,0.47609522857,0.92,0.276887462097
108,0.04,0.2,0.6,0.5,1.0,0.0,0.96,0.2,0.36,0.489897948557,0.96,0.2
110,0.12,0.331662479036,0.44,0.506622805119,1.0,0.0,0.84,0.374165738677,0.16,0.374165738677,0.92,0.276887462097
112,0.12,0.331662479036,0.6,0.5,0.96,0.2,0.84,0.374165738677,0.44,0.506622805119,0.92,0.276887462097
114,0.12,0.331662479036,0.52,0.509901951359,1.0,0.0,0.84,0.374165738677,0.28,0.458257569496,0.92,0.276887462097
116,0.08,0.276887462097,0.4,0.5,1.0,0.0,0.72,0.458257569496,0.28,0.458257569496,0.92,0.276887462097
118,0.16,0.374165738677,0.44,0.506622805119,1.0,0.0,0.8,0.408248290464,0.2,0.408248290464,0.88,0.331662479036
120,0.08,0.276887462097,0.48,0.509901951359,0.96,0.2,0.64,0.489897948557,0.28,0.458257569496,0.96,0.2
122,0.04,0.2,0.32,0.47609522857,0.96,0.2,0.8,0.408248290464,0.2,0.408248290464,0.84,0.374165738677
124,0.12,0.331662479036,0.48,0.509901951359,0.88,0.331662479036,0.6,0.5,0.28,0.458257569496,0.92,0.276887462097
126,0.08,0.276887462097,0.52,0.509901951359,0.96,0.2,0.68,0.47609522857,0.12,0.331662479036,0.92,0.276887462097
128,0.12,0.331662479036,0.48,0.509901951359,0.96,0.2,0.84,0.374165738677,0.16,0.374165738677,1.0,0.0
130,0.04,0.2,0.56,0.506622805119,1.0,0.0,0.68,0.47609522857,0.4,0.5,0.96,0.2
132,0.08,0.276887462097,0.4,0.5,0.96,0.2,0.8,0.408248290464,0.4,0.5,0.96,0.2
134,0.04,0.2,0.52,0.509901951359,1.0,0.0,0.56,0.506622805119,0.24,0.435889894354,0.84,0.374165738677
136,0.0,0.0,0.28,0.458257569496,1.0,0.0,0.68,0.47609522857,0.32,0.47609522857,0.92,0.276887462097
138,0.08,0.276887462097,0.52,0.509901951359,0.96,0.2,0.72,0.458257569496,0.2,0.408248290464,1.0,0.0
140,0.12,0.331662479036,0.24,0.435889894354,0.96,0.2,0.72,0.458257569496,0.16,0.374165738677,1.0,0.0
142,0.04,0.2,0.32,0.47609522857,1.0,0.0,0.64,0.489897948557,0.4,0.5,0.92,0.276887462097
144,0.08,0.276887462097,0.28,0.458257569496,1.0,0.0,0.76,0.435889894354,0.28,0.458257569496,1.0,0.0
146,0.08,0.276887462097,0.32,0.47609522857,1.0,0.0,0.52,0.509901951359,0.16,0.374165738677,0.84,0.374165738677
148,0.12,0.331662479036,0.24,0.435889894354,0.96,0.2,0.44,0.506622805119,0.32,0.47609522857,0.96,0.2
150,0.2,0.408248290464,0.4,0.5,1.0,0.0,0.68,0.47609522857,0.28,0.458257569496,0.88,0.331662479036
152,0.04,0.2,0.32,0.47609522857,0.96,0.2,0.44,0.506622805119,0.28,0.458257569496,0.92,0.276887462097
154,0.04,0.2,0.44,0.506622805119,1.0,0.0,0.56,0.506622805119,0.32,0.47609522857,0.92,0.276887462097
156,0.12,0.331662479036,0.36,0.489897948557,0.96,0.2,0.44,0.506622805119,0.28,0.458257569496,0.92,0.276887462097
158,0.12,0.331662479036,0.48,0.509901951359,1.0,0.0,0.52,0.509901951359,0.28,0.458257569496,0.92,0.276887462097
160,0.04,0.2,0.32,0.47609522857,0.96,0.2,0.48,0.509901951359,0.24,0.435889894354,0.88,0.331662479036
162,0.08,0.276887462097,0.44,0.506622805119,1.0,0.0,0.56,0.506622805119,0.28,0.458257569496,0.88,0.331662479036
164,0.08,0.276887462097,0.52,0.509901951359,0.96,0.2,0.48,0.509901951359,0.28,0.458257569496,0.88,0.331662479036
166,0.12,0.331662479036,0.32,0.47609522857,1.0,0.0,0.32,0.47609522857,0.12,0.331662479036,0.92,0.276887462097
168,0.08,0.276887462097,0.32,0.47609522857,0.96,0.2,0.68,0.47609522857,0.24,0.435889894354,0.88,0.331662479036
170,0.16,0.374165738677,0.36,0.489897948557,0.96,0.2,0.56,0.506622805119,0.4,0.5,0.92,0.276887462097
172,0.12,0.331662479036,0.16,0.374165738677,0.96,0.2,0.6,0.5,0.16,0.374165738677,1.0,0.0
174,0.12,0.331662479036,0.12,0.331662479036,0.96,0.2,0.52,0.509901951359,0.2,0.408248290464,0.76,0.435889894354
176,0.08,0.276887462097,0.4,0.5,1.0,0.0,0.56,0.506622805119,0.28,0.458257569496,0.84,0.374165738677
178,0.04,0.2,0.36,0.489897948557,1.0,0.0,0.48,0.509901951359,0.16,0.374165738677,0.92,0.276887462097
180,0.04,0.2,0.24,0.435889894354,1.0,0.0,0.6,0.5,0.2,0.408248290464,0.84,0.374165738677
182,0.08,0.276887462097,0.28,0.458257569496,1.0,0.0,0.52,0.509901951359,0.08,0.276887462097,0.8,0.408248290464
184,0.08,0.276887462097,0.24,0.435889894354,0.88,0.331662479036,0.32,0.47609522857,0.28,0.458257569496,0.84,0.374165738677
186,0.04,0.2,0.24,0.435889894354,0.96,0.2,0.64,0.489897948557,0.2,0.408248290464,0.88,0.331662479036
188,0.04,0.2,0.16,0.374165738677,0.96,0.2,0.32,0.47609522857,0.24,0.435889894354,0.88,0.331662479036
190,0.0,0.0,0.2,0.408248290464,0.92,0.276887462097,0.72,0.458257569496,0.12,0.331662479036,0.92,0.276887462097
192,0.08,0.276887462097,0.32,0.47609522857,0.96,0.2,0.28,0.458257569496,0.16,0.374165738677,0.84,0.374165738677
194,0.08,0.276887462097,0.2,0.408248290464,0.92,0.276887462097,0.4,0.5,0.28,0.458257569496,0.84,0.374165738677
196,0.08,0.276887462097,0.28,0.458257569496,0.96,0.2,0.32,0.47609522857,0.24,0.435889894354,0.88,0.331662479036
198,0.08,0.276887462097,0.28,0.458257569496,1.0,0.0,0.28,0.458257569496,0.12,0.331662479036,0.76,0.435889894354
200,0.04,0.2,0.2,0.408248290464,1.0,0.0,0.4,0.5,0.04,0.2,0.84,0.374165738677
202,0.04,0.2,0.36,0.489897948557,0.92,0.276887462097,0.6,0.5,0.16,0.374165738677,0.92,0.276887462097
204,0.16,0.374165738677,0.12,0.331662479036,1.0,0.0,0.56,0.506622805119,0.08,0.276887462097,0.72,0.458257569496
206,0.04,0.2,0.32,0.47609522857,1.0,0.0,0.4,0.5,0.12,0.331662479036,0.8,0.408248290464
208,0.2,0.408248290464,0.12,0.331662479036,0.96,0.2,0.24,0.435889894354,0.12,0.331662479036,0.72,0.458257569496
210,0.0,0.0,0.28,0.458257569496,0.92,0.276887462097,0.44,0.506622805119,0.08,0.276887462097,0.68,0.47609522857
212,0.08,0.276887462097,0.16,0.374165738677,0.92,0.276887462097,0.24,0.435889894354,0.12,0.331662479036,0.8,0.408248290464
214,0.04,0.2,0.28,0.458257569496,0.88,0.331662479036,0.44,0.506622805119,0.2,0.408248290464,0.68,0.47609522857
216,0.08,0.276887462097,0.24,0.435889894354,0.92,0.276887462097,0.48,0.509901951359,0.28,0.458257569496,0.76,0.435889894354
218,0.08,0.276887462097,0.28,0.458257569496,0.96,0.2,0.36,0.489897948557,0.2,0.408248290464,0.88,0.331662479036
220,0.08,0.276887462097,0.16,0.374165738677,0.84,0.374165738677,0.4,0.5,0.16,0.374165738677,0.84,0.374165738677
222,0.16,0.374165738677,0.28,0.458257569496,0.96,0.2,0.36,0.489897948557,0.16,0.374165738677,0.6,0.5
224,0.0,0.0,0.44,0.506622805119,0.96,0.2,0.52,0.509901951359,0.16,0.374165738677,0.68,0.47609522857
226,0.08,0.276887462097,0.24,0.435889894354,0.76,0.435889894354,0.4,0.5,0.12,0.331662479036,0.84,0.374165738677
228,0.12,0.331662479036,0.08,0.276887462097,0.92,0.276887462097,0.32,0.47609522857,0.0,0.0,0.76,0.435889894354
230,0.08,0.276887462097,0.2,0.408248290464,1.0,0.0,0.28,0.458257569496,0.12,0.331662479036,0.8,0.408248290464
232,0.12,0.331662479036,0.16,0.374165738677,1.0,0.0,0.36,0.489897948557,0.16,0.374165738677,0.76,0.435889894354
234,0.12,0.331662479036,0.08,0.276887462097,0.96,0.2,0.4,0.5,0.2,0.408248290464,0.88,0.331662479036
236,0.12,0.331662479036,0.32,0.47609522857,1.0,0.0,0.4,0.5,0.08,0.276887462097,0.72,0.458257569496
238,0.08,0.276887462097,0.32,0.47609522857,0.92,0.276887462097,0.28,0.458257569496,0.12,0.331662479036,0.68,0.47609522857
240,0.12,0.331662479036,0.2,0.408248290464,0.92,0.276887462097,0.44,0.506622805119,0.08,0.276887462097,0.92,0.276887462097
242,0.04,0.2,0.16,0.374165738677,1.0,0.0,0.2,0.408248290464,0.08,0.276887462097,0.76,0.435889894354
244,0.0,0.0,0.24,0.435889894354,0.92,0.276887462097,0.24,0.435889894354,0.08,0.276887462097,0.72,0.458257569496
246,0.12,0.331662479036,0.24,0.435889894354,0.84,0.374165738677,0.2,0.408248290464,0.16,0.374165738677,0.8,0.408248290464
248,0.04,0.2,0.24,0.435889894354,1.0,0.0,0.24,0.435889894354,0.04,0.2,0.64,0.489897948557
250,0.08,0.276887462097,0.12,0.331662479036,0.92,0.276887462097,0.24,0.435889894354,0.12,0.331662479036,0.68,0.47609522857
252,0.08,0.276887462097,0.12,0.331662479036,0.96,0.2,0.24,0.435889894354,0.16,0.374165738677,0.84,0.374165738677
254,0.08,0.276887462097,0.08,0.276887462097,0.8,0.408248290464,0.48,0.509901951359,0.08,0.276887462097,0.6,0.5
256,0.0,0.0,0.08,0.276887462097,0.84,0.374165738677,0.28,0.458257569496,0.16,0.374165738677,0.72,0.458257569496
258,0.0,0.0,0.28,0.458257569496,0.96,0.2,0.32,0.47609522857,0.04,0.2,0.8,0.408248290464
260,0.16,0.374165738677,0.2,0.408248290464,1.0,0.0,0.4,0.5,0.08,0.276887462097,0.64,0.489897948557
262,0.08,0.276887462097,0.16,0.374165738677,0.92,0.276887462097,0.44,0.506622805119,0.16,0.374165738677,0.68,0.47609522857
264,0.04,0.2,0.04,0.2,0.92,0.276887462097,0.2,0.408248290464,0.16,0.374165738677,0.8,0.408248290464
266,0.16,0.374165738677,0.04,0.2,0.96,0.2,0.44,0.506622805119,0.08,0.276887462097,0.68,0.47609522857
268,0.12,0.331662479036,0.28,0.458257569496,1.0,0.0,0.4,0.5,0.12,0.331662479036,0.64,0.489897948557
270,0.04,0.2,0.2,0.408248290464,0.92,0.276887462097,0.32,0.47609522857,0.04,0.2,0.6,0.5
272,0.04,0.2,0.2,0.408248290464,0.96,0.2,0.44,0.506622805119,0.04,0.2,0.68,0.47609522857
274,0.08,0.276887462097,0.12,0.331662479036,0.88,0.331662479036,0.2,0.408248290464,0.08,0.276887462097,0.68,0.47609522857
276,0.12,0.331662479036,0.24,0.435889894354,0.92,0.276887462097,0.32,0.47609522857,0.08,0.276887462097,0.72,0.458257569496
278,0.04,0.2,0.24,0.435889894354,0.88,0.331662479036,0.44,0.506622805119,0.08,0.276887462097,0.68,0.47609522857
280,0.04,0.2,0.08,0.276887462097,0.92,0.276887462097,0.2,0.408248290464,0.12,0.331662479036,0.52,0.509901951359
282,0.04,0.2,0.0,0.0,0.84,0.374165738677,0.28,0.458257569496,0.16,0.374165738677,0.76,0.435889894354
284,0.12,0.331662479036,0.2,0.408248290464,0.96,0.2,0.36,0.489897948557,0.24,0.435889894354,0.76,0.435889894354
286,0.04,0.2,0.16,0.374165738677,0.92,0.276887462097,0.28,0.458257569496,0.12,0.331662479036,0.6,0.5
288,0.04,0.2,0.0,0.0,0.96,0.2,0.28,0.458257569496,0.08,0.276887462097,0.8,0.408248290464
290,0.08,0.276887462097,0.32,0.47609522857,0.84,0.374165738677,0.28,0.458257569496,0.12,0.331662479036,0.72,0.458257569496
292,0.04,0.2,0.04,0.2,0.88,0.331662479036,0.24,0.435889894354,0.12,0.331662479036,0.68,0.47609522857
294,0.08,0.276887462097,0.16,0.374165738677,0.72,0.458257569496,0.36,0.489897948557,0.12,0.331662479036,0.64,0.489897948557
296,0.04,0.2,0.04,0.2,0.84,0.374165738677,0.28,0.458257569496,0.04,0.2,0.8,0.408248290464
298,0.0,0.0,0.2,0.408248290464,0.96,0.2,0.28,0.458257569496,0.12,0.331662479036,0.68,0.47609522857
300,0.16,0.374165738677,0.24,0.435889894354,0.8,0.408248290464,0.24,0.435889894354,0.24,0.435889894354,0.72,0.458257569496
302,0.04,0.2,0.12,0.331662479036,0.84,0.374165738677,0.12,0.331662479036,0.08,0.276887462097,0.64,0.489897948557
304,0.04,0.2,0.08,0.276887462097,0.92,0.276887462097,0.2,0.408248290464,0.08,0.276887462097,0.6,0.5
306,0.04,0.2,0.12,0.331662479036,0.92,0.276887462097,0.2,0.408248290464,0.04,0.2,0.64,0.489897948557
308,0.08,0.276887462097,0.12,0.331662479036,0.88,0.331662479036,0.24,0.435889894354,0.12,0.331662479036,0.56,0.506622805119
310,0.0,0.0,0.16,0.374165738677,0.84,0.374165738677,0.32,0.47609522857,0.0,0.0,0.64,0.489897948557
312,0.12,0.331662479036,0.16,0.374165738677,0.76,0.435889894354,0.04,0.2,0.08,0.276887462097,0.44,0.506622805119
314,0.2,0.408248290464,0.08,0.276887462097,0.88,0.331662479036,0.28,0.458257569496,0.04,0.2,0.48,0.509901951359
316,0.12,0.331662479036,0.08,0.276887462097,1.0,0.0,0.32,0.47609522857,0.2,0.408248290464,0.56,0.506622805119
318,0.16,0.374165738677,0.12,0.331662479036,0.92,0.276887462097,0.2,0.408248290464,0.2,0.408248290464,0.6,0.5
320,0.12,0.331662479036,0.04,0.2,0.76,0.435889894354,0.4,0.5,0.04,0.2,0.64,0.489897948557
322,0.04,0.2,0.24,0.435889894354,0.88,0.331662479036,0.32,0.47609522857,0.12,0.331662479036,0.6,0.5
324,0.04,0.2,0.16,0.374165738677,0.96,0.2,0.44,0.506622805119,0.04,0.2,0.68,0.47609522857
326,0.04,0.2,0.12,0.331662479036,0.96,0.2,0.2,0.408248290464,0.08,0.276887462097,0.52,0.509901951359
328,0.08,0.276887462097,0.0,0.0,0.92,0.276887462097,0.32,0.47609522857,0.12,0.331662479036,0.52,0.509901951359
330,0.08,0.276887462097,0.12,0.331662479036,0.84,0.374165738677,0.4,0.5,0.04,0.2,0.64,0.489897948557
332,0.08,0.276887462097,0.16,0.374165738677,0.8,0.408248290464,0.4,0.5,0.2,0.408248290464,0.64,0.489897948557
334,0.0,0.0,0.08,0.276887462097,0.84,0.374165738677,0.28,0.458257569496,0.12,0.331662479036,0.44,0.506622805119
336,0.04,0.2,0.12,0.331662479036,0.92,0.276887462097,0.32,0.47609522857,0.12,0.331662479036,0.6,0.5
338,0.08,0.276887462097,0.12,0.331662479036,0.76,0.435889894354,0.24,0.435889894354,0.12,0.331662479036,0.6,0.5
340,0.04,0.2,0.08,0.276887462097,0.84,0.374165738677,0.28,0.458257569496,0.04,0.2,0.56,0.506622805119
342,0.08,0.276887462097,0.12,0.331662479036,0.8,0.408248290464,0.16,0.374165738677,0.08,0.276887462097,0.68,0.47609522857
344,0.08,0.276887462097,0.12,0.331662479036,0.88,0.331662479036,0.24,0.435889894354,0.16,0.374165738677,0.44,0.506622805119
346,0.16,0.374165738677,0.12,0.331662479036,0.8,0.408248290464,0.2,0.408248290464,0.08,0.276887462097,0.56,0.506622805119
348,0.08,0.276887462097,0.12,0.331662479036,0.96,0.2,0.28,0.458257569496,0.08,0.276887462097,0.56,0.506622805119
350,0.04,0.2,0.2,0.408248290464,0.84,0.374165738677,0.16,0.374165738677,0.08,0.276887462097,0.52,0.509901951359
352,0.04,0.2,0.16,0.374165738677,0.64,0.489897948557,0.2,0.408248290464,0.12,0.331662479036,0.44,0.506622805119
354,0.0,0.0,0.12,0.331662479036,0.88,0.331662479036,0.32,0.47609522857,0.08,0.276887462097,0.48,0.509901951359
356,0.04,0.2,0.16,0.374165738677,0.92,0.276887462097,0.2,0.408248290464,0.04,0.2,0.56,0.506622805119
358,0.04,0.2,0.04,0.2,0.8,0.408248290464,0.16,0.374165738677,0.0,0.0,0.6,0.5
360,0.12,0.331662479036,0.0,0.0,0.92,0.276887462097,0.28,0.458257569496,0.08,0.276887462097,0.6,0.5
